source	component_id	owner_id	fsm_name	template_guid	template_file_id	template_paths
Assets/Scenes/Hornet/Clover_18.unity	14907	3843	FSM	fd68563f78d296d4abf99cae66cc4c66	11400000	"[""Assets/PlayMaker/Templates/memory_orb_group.asset""]"
Assets/Scenes/Hornet/Clover_18.unity	14908	3844	FSM	fd68563f78d296d4abf99cae66cc4c66	11400000	"[""Assets/PlayMaker/Templates/memory_orb_group.asset""]"
Assets/Scenes/Hornet/Clover_18.unity	15077	3214	FSM	fd68563f78d296d4abf99cae66cc4c66	11400000	"[""Assets/PlayMaker/Templates/memory_orb_group.asset""]"
Assets/Scenes/Hornet/Clover_19.unity	4330	662	Control	a59f3c58838809c4ea7a503a108295d3	11400000	"[""Assets/PlayMaker/Templates/tiny_dragonfly.asset""]"
Assets/Scenes/Hornet/Clover_19.unity	4623	675	Control	a59f3c58838809c4ea7a503a108295d3	11400000	"[""Assets/PlayMaker/Templates/tiny_dragonfly.asset""]"
Assets/Scenes/Hornet/Clover_19.unity	4787	1344	FSM	fd68563f78d296d4abf99cae66cc4c66	11400000	"[""Assets/PlayMaker/Templates/memory_orb_group.asset""]"
Assets/Scenes/Hornet/Clover_20.unity	4507	908	Bench Control	30022a57d0796134fbc5d49b1decd4f9	11400000	"[""Assets/PlayMaker/Templates/bench_control.asset""]"
Assets/Scenes/Hornet/Clover_20.unity	4757	1216	hornet_multi_wounder	ffe3a1a9c1e2bb94da3315cccccc4782	11400000	"[""Assets/PlayMaker/Templates/hornet_multi_wounder.asset""]"
Assets/Scenes/Hornet/Clover_20.unity	4770	1397	FSM	ffe3a1a9c1e2bb94da3315cccccc4782	11400000	"[""Assets/PlayMaker/Templates/hornet_multi_wounder.asset""]"
Assets/Scenes/Hornet/Clover_20.unity	4772	1396	FSM	ffe3a1a9c1e2bb94da3315cccccc4782	11400000	"[""Assets/PlayMaker/Templates/hornet_multi_wounder.asset""]"
Assets/Scenes/Hornet/Clover_21.unity	6613	882	Control	a59f3c58838809c4ea7a503a108295d3	11400000	"[""Assets/PlayMaker/Templates/tiny_dragonfly.asset""]"
Assets/Scenes/Hornet/Clover_21.unity	6614	1570	hornet_multi_wounder	ffe3a1a9c1e2bb94da3315cccccc4782	11400000	"[""Assets/PlayMaker/Templates/hornet_multi_wounder.asset""]"
Assets/Scenes/Hornet/Clover_21.unity	6615	1571	hornet_multi_wounder	ffe3a1a9c1e2bb94da3315cccccc4782	11400000	"[""Assets/PlayMaker/Templates/hornet_multi_wounder.asset""]"
Assets/Scenes/Hornet/Clover_21.unity	6783	1384	hornet_multi_wounder	ffe3a1a9c1e2bb94da3315cccccc4782	11400000	"[""Assets/PlayMaker/Templates/hornet_multi_wounder.asset""]"
Assets/Scenes/Hornet/Clover_21.unity	6785	1385	hornet_multi_wounder	ffe3a1a9c1e2bb94da3315cccccc4782	11400000	"[""Assets/PlayMaker/Templates/hornet_multi_wounder.asset""]"
Assets/Scenes/Hornet/Clover_21.unity	6884	1310	hornet_multi_wounder	ffe3a1a9c1e2bb94da3315cccccc4782	11400000	"[""Assets/PlayMaker/Templates/hornet_multi_wounder.asset""]"
Assets/Scenes/Hornet/Clover_21.unity	6886	1311	hornet_multi_wounder	ffe3a1a9c1e2bb94da3315cccccc4782	11400000	"[""Assets/PlayMaker/Templates/hornet_multi_wounder.asset""]"
Assets/Scenes/Hornet/Clover_21.unity	7059	900	Control	a59f3c58838809c4ea7a503a108295d3	11400000	"[""Assets/PlayMaker/Templates/tiny_dragonfly.asset""]"
Assets/Scenes/Hornet/Clover_21.unity	7117	1470	hornet_multi_wounder	ffe3a1a9c1e2bb94da3315cccccc4782	11400000	"[""Assets/PlayMaker/Templates/hornet_multi_wounder.asset""]"
Assets/Scenes/Hornet/Clover_21.unity	7125	1260	hornet_multi_wounder	ffe3a1a9c1e2bb94da3315cccccc4782	11400000	"[""Assets/PlayMaker/Templates/hornet_multi_wounder.asset""]"
Assets/Scenes/Hornet/Clover_21.unity	7127	1261	hornet_multi_wounder	ffe3a1a9c1e2bb94da3315cccccc4782	11400000	"[""Assets/PlayMaker/Templates/hornet_multi_wounder.asset""]"
Assets/Scenes/Hornet/Clover_21.unity	7223	1417	grasshopper_block_control	0b34d24ab6b41d744a096b8c62e314b9	11400000	"[""Assets/PlayMaker/Templates/grasshopper_block_control.asset""]"
Assets/Scenes/Hornet/Clover_21.unity	7226	1416	grasshopper_block_control	0b34d24ab6b41d744a096b8c62e314b9	11400000	"[""Assets/PlayMaker/Templates/grasshopper_block_control.asset""]"
Assets/Scenes/Hornet/Clover_21.unity	7398	2013	FSM	fd68563f78d296d4abf99cae66cc4c66	11400000	"[""Assets/PlayMaker/Templates/memory_orb_group.asset""]"
Assets/Scenes/Hornet/Clover_21.unity	7474	1135	hornet_multi_wounder	ffe3a1a9c1e2bb94da3315cccccc4782	11400000	"[""Assets/PlayMaker/Templates/hornet_multi_wounder.asset""]"
Assets/Scenes/Hornet/Clover_21.unity	7476	1136	hornet_multi_wounder	ffe3a1a9c1e2bb94da3315cccccc4782	11400000	"[""Assets/PlayMaker/Templates/hornet_multi_wounder.asset""]"
Assets/Scenes/Hornet/Clover_21.unity	7480	1415	grasshopper_block_control	0b34d24ab6b41d744a096b8c62e314b9	11400000	"[""Assets/PlayMaker/Templates/grasshopper_block_control.asset""]"
Assets/Scenes/Hornet/Cog_04.unity	16922	2499	Walk	1a114ee7b6e552f458fd7bc7adc62b7b	11400000	"[""Assets/PlayMaker/Templates/automaton_walk.asset""]"
Assets/Scenes/Hornet/Cog_04.unity	16923	2495	Walk	1a114ee7b6e552f458fd7bc7adc62b7b	11400000	"[""Assets/PlayMaker/Templates/automaton_walk.asset""]"
Assets/Scenes/Hornet/Cog_04.unity	17151	2497	Walk	1a114ee7b6e552f458fd7bc7adc62b7b	11400000	"[""Assets/PlayMaker/Templates/automaton_walk.asset""]"
Assets/Scenes/Hornet/Cog_04.unity	17152	2496	Walk	1a114ee7b6e552f458fd7bc7adc62b7b	11400000	"[""Assets/PlayMaker/Templates/automaton_walk.asset""]"
Assets/Scenes/Hornet/Cog_04.unity	17153	2500	Walk	1a114ee7b6e552f458fd7bc7adc62b7b	11400000	"[""Assets/PlayMaker/Templates/automaton_walk.asset""]"
Assets/Scenes/Hornet/Cog_04.unity	17154	2498	Walk	1a114ee7b6e552f458fd7bc7adc62b7b	11400000	"[""Assets/PlayMaker/Templates/automaton_walk.asset""]"
Assets/Scenes/Hornet/Cog_04.unity	17155	2501	Walk	1a114ee7b6e552f458fd7bc7adc62b7b	11400000	"[""Assets/PlayMaker/Templates/automaton_walk.asset""]"
Assets/Scenes/Hornet/Cog_04.unity	17229	1737	Walk	e34d4022ac3a66442b321d0f59c31f56	11400000	"[""Assets/PlayMaker/Templates/automaton_walk_vertical.asset""]"
Assets/Scenes/Hornet/Cog_04.unity	17230	1736	Walk	e34d4022ac3a66442b321d0f59c31f56	11400000	"[""Assets/PlayMaker/Templates/automaton_walk_vertical.asset""]"
Assets/Scenes/Hornet/Cog_04.unity	17248	720	follow_camera_bound	c332780cbeb3a264fb2eff442248d6cd	11400000	"[""Assets/PlayMaker/Templates/follow_camera_bound.asset""]"
Assets/Scenes/Hornet/Cog_04.unity	17249	580	follow_camera_bound	c332780cbeb3a264fb2eff442248d6cd	11400000	"[""Assets/PlayMaker/Templates/follow_camera_bound.asset""]"
Assets/Scenes/Hornet/Cog_04.unity	17250	1215	follow_camera_bound	c332780cbeb3a264fb2eff442248d6cd	11400000	"[""Assets/PlayMaker/Templates/follow_camera_bound.asset""]"
Assets/Scenes/Hornet/Cog_04.unity	17251	1045	follow_camera_bound	c332780cbeb3a264fb2eff442248d6cd	11400000	"[""Assets/PlayMaker/Templates/follow_camera_bound.asset""]"
Assets/Scenes/Hornet/Cog_04.unity	17307	5062	hornet_multi_wounder	ffe3a1a9c1e2bb94da3315cccccc4782	11400000	"[""Assets/PlayMaker/Templates/hornet_multi_wounder.asset""]"
Assets/Scenes/Hornet/Cog_04.unity	17357	2714	multi_wounder	ffe3a1a9c1e2bb94da3315cccccc4782	11400000	"[""Assets/PlayMaker/Templates/hornet_multi_wounder.asset""]"
Assets/Scenes/Hornet/Cog_04.unity	17359	2715	multi_wounder	ffe3a1a9c1e2bb94da3315cccccc4782	11400000	"[""Assets/PlayMaker/Templates/hornet_multi_wounder.asset""]"
Assets/Scenes/Hornet/Cog_04.unity	17491	3367	FSM	ffe3a1a9c1e2bb94da3315cccccc4782	11400000	"[""Assets/PlayMaker/Templates/hornet_multi_wounder.asset""]"
Assets/Scenes/Hornet/Cog_04.unity	17493	3368	FSM	ffe3a1a9c1e2bb94da3315cccccc4782	11400000	"[""Assets/PlayMaker/Templates/hornet_multi_wounder.asset""]"
Assets/Scenes/Hornet/Cog_04.unity	17495	3369	FSM	ffe3a1a9c1e2bb94da3315cccccc4782	11400000	"[""Assets/PlayMaker/Templates/hornet_multi_wounder.asset""]"
Assets/Scenes/Hornet/Cog_04.unity	17497	3371	FSM	ffe3a1a9c1e2bb94da3315cccccc4782	11400000	"[""Assets/PlayMaker/Templates/hornet_multi_wounder.asset""]"
Assets/Scenes/Hornet/Cog_04.unity	17499	3370	FSM	ffe3a1a9c1e2bb94da3315cccccc4782	11400000	"[""Assets/PlayMaker/Templates/hornet_multi_wounder.asset""]"
Assets/Scenes/Hornet/Cog_04.unity	17505	2695	multi_wounder	ffe3a1a9c1e2bb94da3315cccccc4782	11400000	"[""Assets/PlayMaker/Templates/hornet_multi_wounder.asset""]"
Assets/Scenes/Hornet/Cog_04.unity	17507	2696	multi_wounder	ffe3a1a9c1e2bb94da3315cccccc4782	11400000	"[""Assets/PlayMaker/Templates/hornet_multi_wounder.asset""]"
Assets/Scenes/Hornet/Cog_04.unity	17882	4445	FSM	d07bba3cfc153c4459b9737c9acd1aca	11400000	"[""Assets/PlayMaker/Templates/cog_lever_target_energy_audio.asset""]"
Assets/Scenes/Hornet/Cog_04.unity	17883	4444	FSM	d07bba3cfc153c4459b9737c9acd1aca	11400000	"[""Assets/PlayMaker/Templates/cog_lever_target_energy_audio.asset""]"
Assets/Scenes/Hornet/Cog_05.unity	5549	426	FSM	2822d5f0a56d5274594c3ab82acbe0d6	11400000	"[""Assets/PlayMaker/Templates/lowpass_audio_by_area.asset""]"
Assets/Scenes/Hornet/Cog_05.unity	5894	1374	hornet_multi_wounder	ffe3a1a9c1e2bb94da3315cccccc4782	11400000	"[""Assets/PlayMaker/Templates/hornet_multi_wounder.asset""]"
Assets/Scenes/Hornet/Cog_05.unity	5896	1375	hornet_multi_wounder	ffe3a1a9c1e2bb94da3315cccccc4782	11400000	"[""Assets/PlayMaker/Templates/hornet_multi_wounder.asset""]"
Assets/Scenes/Hornet/Cog_05.unity	5898	1372	hornet_multi_wounder	ffe3a1a9c1e2bb94da3315cccccc4782	11400000	"[""Assets/PlayMaker/Templates/hornet_multi_wounder.asset""]"
Assets/Scenes/Hornet/Cog_05.unity	5900	1373	hornet_multi_wounder	ffe3a1a9c1e2bb94da3315cccccc4782	11400000	"[""Assets/PlayMaker/Templates/hornet_multi_wounder.asset""]"
Assets/Scenes/Hornet/Cog_05.unity	6103	1040	Walk	1a114ee7b6e552f458fd7bc7adc62b7b	11400000	"[""Assets/PlayMaker/Templates/automaton_walk.asset""]"
Assets/Scenes/Hornet/Cog_05.unity	6104	1042	Walk	1a114ee7b6e552f458fd7bc7adc62b7b	11400000	"[""Assets/PlayMaker/Templates/automaton_walk.asset""]"
Assets/Scenes/Hornet/Cog_05.unity	6105	1041	Walk	1a114ee7b6e552f458fd7bc7adc62b7b	11400000	"[""Assets/PlayMaker/Templates/automaton_walk.asset""]"
Assets/Scenes/Hornet/Cog_05.unity	6106	1051	Walk	1a114ee7b6e552f458fd7bc7adc62b7b	11400000	"[""Assets/PlayMaker/Templates/automaton_walk.asset""]"
Assets/Scenes/Hornet/Cog_05.unity	6107	1052	Walk	1a114ee7b6e552f458fd7bc7adc62b7b	11400000	"[""Assets/PlayMaker/Templates/automaton_walk.asset""]"
Assets/Scenes/Hornet/Cog_05.unity	6163	1033	Automaton Walk	a890de28a952d2f4790145d21bbf16af	11400000	"[""Assets/PlayMaker/Templates/automaton_walk_quick.asset""]"
Assets/Scenes/Hornet/Cog_05.unity	6164	1039	Automaton Walk	a890de28a952d2f4790145d21bbf16af	11400000	"[""Assets/PlayMaker/Templates/automaton_walk_quick.asset""]"
Assets/Scenes/Hornet/Cog_05.unity	6165	1048	Automaton Walk	a890de28a952d2f4790145d21bbf16af	11400000	"[""Assets/PlayMaker/Templates/automaton_walk_quick.asset""]"
Assets/Scenes/Hornet/Cog_05.unity	6166	1053	Automaton Walk	a890de28a952d2f4790145d21bbf16af	11400000	"[""Assets/PlayMaker/Templates/automaton_walk_quick.asset""]"
Assets/Scenes/Hornet/Cog_05.unity	6168	1170	multi wounder	ffe3a1a9c1e2bb94da3315cccccc4782	11400000	"[""Assets/PlayMaker/Templates/hornet_multi_wounder.asset""]"
Assets/Scenes/Hornet/Cog_05.unity	6260	1035	Walk	1a114ee7b6e552f458fd7bc7adc62b7b	11400000	"[""Assets/PlayMaker/Templates/automaton_walk.asset""]"
Assets/Scenes/Hornet/Cog_05.unity	6261	1036	Walk	1a114ee7b6e552f458fd7bc7adc62b7b	11400000	"[""Assets/PlayMaker/Templates/automaton_walk.asset""]"
Assets/Scenes/Hornet/Cog_05.unity	6262	1031	Walk	1a114ee7b6e552f458fd7bc7adc62b7b	11400000	"[""Assets/PlayMaker/Templates/automaton_walk.asset""]"
Assets/Scenes/Hornet/Cog_05.unity	6263	1037	Walk	1a114ee7b6e552f458fd7bc7adc62b7b	11400000	"[""Assets/PlayMaker/Templates/automaton_walk.asset""]"
Assets/Scenes/Hornet/Cog_05.unity	6264	1050	Walk	1a114ee7b6e552f458fd7bc7adc62b7b	11400000	"[""Assets/PlayMaker/Templates/automaton_walk.asset""]"
Assets/Scenes/Hornet/Cog_05.unity	6265	1047	Walk	1a114ee7b6e552f458fd7bc7adc62b7b	11400000	"[""Assets/PlayMaker/Templates/automaton_walk.asset""]"
Assets/Scenes/Hornet/Cog_05.unity	6266	1059	Walk	1a114ee7b6e552f458fd7bc7adc62b7b	11400000	"[""Assets/PlayMaker/Templates/automaton_walk.asset""]"
Assets/Scenes/Hornet/Cog_05.unity	6267	1056	Walk	1a114ee7b6e552f458fd7bc7adc62b7b	11400000	"[""Assets/PlayMaker/Templates/automaton_walk.asset""]"
Assets/Scenes/Hornet/Cog_05.unity	6268	1055	Walk	1a114ee7b6e552f458fd7bc7adc62b7b	11400000	"[""Assets/PlayMaker/Templates/automaton_walk.asset""]"
Assets/Scenes/Hornet/Cog_05.unity	6354	426	follow_camera_bound	c332780cbeb3a264fb2eff442248d6cd	11400000	"[""Assets/PlayMaker/Templates/follow_camera_bound.asset""]"
Assets/Scenes/Hornet/Cog_05.unity	6401	1130	multi_wounder	ffe3a1a9c1e2bb94da3315cccccc4782	11400000	"[""Assets/PlayMaker/Templates/hornet_multi_wounder.asset""]"
Assets/Scenes/Hornet/Cog_05.unity	6403	1131	multi_wounder	ffe3a1a9c1e2bb94da3315cccccc4782	11400000	"[""Assets/PlayMaker/Templates/hornet_multi_wounder.asset""]"
Assets/Scenes/Hornet/Cog_05.unity	6405	1129	multi_wounder	ffe3a1a9c1e2bb94da3315cccccc4782	11400000	"[""Assets/PlayMaker/Templates/hornet_multi_wounder.asset""]"
Assets/Scenes/Hornet/Cog_05.unity	6407	1128	multi_wounder	ffe3a1a9c1e2bb94da3315cccccc4782	11400000	"[""Assets/PlayMaker/Templates/hornet_multi_wounder.asset""]"
Assets/Scenes/Hornet/Cog_05.unity	6409	1127	multi_wounder	ffe3a1a9c1e2bb94da3315cccccc4782	11400000	"[""Assets/PlayMaker/Templates/hornet_multi_wounder.asset""]"
Assets/Scenes/Hornet/Cog_05.unity	6424	1318	FSM	ffe3a1a9c1e2bb94da3315cccccc4782	11400000	"[""Assets/PlayMaker/Templates/hornet_multi_wounder.asset""]"
Assets/Scenes/Hornet/Cog_05.unity	6426	1320	FSM	ffe3a1a9c1e2bb94da3315cccccc4782	11400000	"[""Assets/PlayMaker/Templates/hornet_multi_wounder.asset""]"
Assets/Scenes/Hornet/Cog_05.unity	6428	1319	FSM	ffe3a1a9c1e2bb94da3315cccccc4782	11400000	"[""Assets/PlayMaker/Templates/hornet_multi_wounder.asset""]"
Assets/Scenes/Hornet/Cog_05.unity	6430	1321	FSM	ffe3a1a9c1e2bb94da3315cccccc4782	11400000	"[""Assets/PlayMaker/Templates/hornet_multi_wounder.asset""]"
Assets/Scenes/Hornet/Cog_05.unity	6432	1322	FSM	ffe3a1a9c1e2bb94da3315cccccc4782	11400000	"[""Assets/PlayMaker/Templates/hornet_multi_wounder.asset""]"
Assets/Scenes/Hornet/Cog_05.unity	6434	1323	FSM	ffe3a1a9c1e2bb94da3315cccccc4782	11400000	"[""Assets/PlayMaker/Templates/hornet_multi_wounder.asset""]"
Assets/Scenes/Hornet/Cog_05.unity	6436	1325	FSM	ffe3a1a9c1e2bb94da3315cccccc4782	11400000	"[""Assets/PlayMaker/Templates/hornet_multi_wounder.asset""]"
Assets/Scenes/Hornet/Cog_05.unity	6438	1324	FSM	ffe3a1a9c1e2bb94da3315cccccc4782	11400000	"[""Assets/PlayMaker/Templates/hornet_multi_wounder.asset""]"
Assets/Scenes/Hornet/Cog_05.unity	6440	1326	FSM	ffe3a1a9c1e2bb94da3315cccccc4782	11400000	"[""Assets/PlayMaker/Templates/hornet_multi_wounder.asset""]"
Assets/Scenes/Hornet/Cog_05.unity	6442	1125	multi_wounder	ffe3a1a9c1e2bb94da3315cccccc4782	11400000	"[""Assets/PlayMaker/Templates/hornet_multi_wounder.asset""]"
Assets/Scenes/Hornet/Cog_05.unity	6444	1124	multi_wounder	ffe3a1a9c1e2bb94da3315cccccc4782	11400000	"[""Assets/PlayMaker/Templates/hornet_multi_wounder.asset""]"
Assets/Scenes/Hornet/Cog_05.unity	6446	1123	multi_wounder	ffe3a1a9c1e2bb94da3315cccccc4782	11400000	"[""Assets/PlayMaker/Templates/hornet_multi_wounder.asset""]"
Assets/Scenes/Hornet/Cog_05.unity	6448	1121	multi_wounder	ffe3a1a9c1e2bb94da3315cccccc4782	11400000	"[""Assets/PlayMaker/Templates/hornet_multi_wounder.asset""]"
Assets/Scenes/Hornet/Cog_05.unity	6450	1122	multi_wounder	ffe3a1a9c1e2bb94da3315cccccc4782	11400000	"[""Assets/PlayMaker/Templates/hornet_multi_wounder.asset""]"
Assets/Scenes/Hornet/Cog_05.unity	6452	1049	detect_taunt	e31f8c1f0ec0cf44e80a36eed94aa3b1	11400000	"[""Assets/PlayMaker/Templates/detect_taunt.asset""]"
Assets/Scenes/Hornet/Cog_05.unity	6453	1043	detect_taunt	e31f8c1f0ec0cf44e80a36eed94aa3b1	11400000	"[""Assets/PlayMaker/Templates/detect_taunt.asset""]"
Assets/Scenes/Hornet/Cog_05.unity	6454	1032	detect_taunt	e31f8c1f0ec0cf44e80a36eed94aa3b1	11400000	"[""Assets/PlayMaker/Templates/detect_taunt.asset""]"
Assets/Scenes/Hornet/Cog_05.unity	6455	1034	detect_taunt	e31f8c1f0ec0cf44e80a36eed94aa3b1	11400000	"[""Assets/PlayMaker/Templates/detect_taunt.asset""]"
Assets/Scenes/Hornet/Cog_05.unity	6495	854	FSM	ffe3a1a9c1e2bb94da3315cccccc4782	11400000	"[""Assets/PlayMaker/Templates/hornet_multi_wounder.asset""]"
Assets/Scenes/Hornet/Cog_05.unity	6497	855	FSM	ffe3a1a9c1e2bb94da3315cccccc4782	11400000	"[""Assets/PlayMaker/Templates/hornet_multi_wounder.asset""]"
Assets/Scenes/Hornet/Cog_05.unity	6499	856	FSM	ffe3a1a9c1e2bb94da3315cccccc4782	11400000	"[""Assets/PlayMaker/Templates/hornet_multi_wounder.asset""]"
Assets/Scenes/Hornet/Cog_05.unity	6501	857	FSM	ffe3a1a9c1e2bb94da3315cccccc4782	11400000	"[""Assets/PlayMaker/Templates/hornet_multi_wounder.asset""]"
Assets/Scenes/Hornet/Cog_05.unity	6554	1049	FSM	6f0839127750b164ebb46ddbae600e15	11400000	"[""Assets/PlayMaker/Templates/flyer_go_up_response.asset""]"
Assets/Scenes/Hornet/Cog_05.unity	6556	1043	FSM	6f0839127750b164ebb46ddbae600e15	11400000	"[""Assets/PlayMaker/Templates/flyer_go_up_response.asset""]"
Assets/Scenes/Hornet/Cog_05.unity	6558	1032	FSM	6f0839127750b164ebb46ddbae600e15	11400000	"[""Assets/PlayMaker/Templates/flyer_go_up_response.asset""]"
Assets/Scenes/Hornet/Cog_05.unity	6560	1034	FSM	6f0839127750b164ebb46ddbae600e15	11400000	"[""Assets/PlayMaker/Templates/flyer_go_up_response.asset""]"
Assets/Scenes/Hornet/Cog_06.unity	3097	614	hornet_multi_wounder	ffe3a1a9c1e2bb94da3315cccccc4782	11400000	"[""Assets/PlayMaker/Templates/hornet_multi_wounder.asset""]"
Assets/Scenes/Hornet/Cog_06.unity	3243	427	Automaton Walk	a890de28a952d2f4790145d21bbf16af	11400000	"[""Assets/PlayMaker/Templates/automaton_walk_quick.asset""]"
Assets/Scenes/Hornet/Cog_06.unity	3298	175	follow_camera_bound	c332780cbeb3a264fb2eff442248d6cd	11400000	"[""Assets/PlayMaker/Templates/follow_camera_bound.asset""]"
Assets/Scenes/Hornet/Cog_06.unity	3311	567	Audio	d07bba3cfc153c4459b9737c9acd1aca	11400000	"[""Assets/PlayMaker/Templates/cog_lever_target_energy_audio.asset""]"
Assets/Scenes/Hornet/Cog_06.unity	3370	425	detect_taunt	e31f8c1f0ec0cf44e80a36eed94aa3b1	11400000	"[""Assets/PlayMaker/Templates/detect_taunt.asset""]"
Assets/Scenes/Hornet/Cog_06.unity	3380	369	FSM	ffe3a1a9c1e2bb94da3315cccccc4782	11400000	"[""Assets/PlayMaker/Templates/hornet_multi_wounder.asset""]"
Assets/Scenes/Hornet/Cog_06.unity	3457	425	FSM	6f0839127750b164ebb46ddbae600e15	11400000	"[""Assets/PlayMaker/Templates/flyer_go_up_response.asset""]"
Assets/Scenes/Hornet/Cog_07.unity	6753	1340	lowpass	2822d5f0a56d5274594c3ab82acbe0d6	11400000	"[""Assets/PlayMaker/Templates/lowpass_audio_by_area.asset""]"
Assets/Scenes/Hornet/Cog_07.unity	6783	1333	lowpass	2822d5f0a56d5274594c3ab82acbe0d6	11400000	"[""Assets/PlayMaker/Templates/lowpass_audio_by_area.asset""]"
Assets/Scenes/Hornet/Cog_07.unity	7307	1401	multi wounder	ffe3a1a9c1e2bb94da3315cccccc4782	11400000	"[""Assets/PlayMaker/Templates/hornet_multi_wounder.asset""]"
Assets/Scenes/Hornet/Cog_07.unity	7429	1696	steam_slash_effect	1f84846daa21b104a97207aebc9242c6	11400000	"[""Assets/PlayMaker/Templates/steam_slash_effect.asset""]"
Assets/Scenes/Hornet/Cog_07.unity	7430	1695	steam_slash_effect	1f84846daa21b104a97207aebc9242c6	11400000	"[""Assets/PlayMaker/Templates/steam_slash_effect.asset""]"
Assets/Scenes/Hornet/Cog_07.unity	7431	1698	steam_slash_effect	1f84846daa21b104a97207aebc9242c6	11400000	"[""Assets/PlayMaker/Templates/steam_slash_effect.asset""]"
Assets/Scenes/Hornet/Cog_07.unity	7432	1697	steam_slash_effect	1f84846daa21b104a97207aebc9242c6	11400000	"[""Assets/PlayMaker/Templates/steam_slash_effect.asset""]"
Assets/Scenes/Hornet/Cog_07.unity	7530	1341	detect_taunt	e31f8c1f0ec0cf44e80a36eed94aa3b1	11400000	"[""Assets/PlayMaker/Templates/detect_taunt.asset""]"
Assets/Scenes/Hornet/Cog_07.unity	7531	1340	detect_taunt	e31f8c1f0ec0cf44e80a36eed94aa3b1	11400000	"[""Assets/PlayMaker/Templates/detect_taunt.asset""]"
Assets/Scenes/Hornet/Cog_07.unity	7532	1336	detect_taunt	e31f8c1f0ec0cf44e80a36eed94aa3b1	11400000	"[""Assets/PlayMaker/Templates/detect_taunt.asset""]"
Assets/Scenes/Hornet/Cog_07.unity	7533	1333	detect_taunt	e31f8c1f0ec0cf44e80a36eed94aa3b1	11400000	"[""Assets/PlayMaker/Templates/detect_taunt.asset""]"
Assets/Scenes/Hornet/Cog_07.unity	7550	1207	FSM	ffe3a1a9c1e2bb94da3315cccccc4782	11400000	"[""Assets/PlayMaker/Templates/hornet_multi_wounder.asset""]"
Assets/Scenes/Hornet/Cog_07.unity	7552	1208	FSM	ffe3a1a9c1e2bb94da3315cccccc4782	11400000	"[""Assets/PlayMaker/Templates/hornet_multi_wounder.asset""]"
Assets/Scenes/Hornet/Cog_07.unity	7554	1210	FSM	ffe3a1a9c1e2bb94da3315cccccc4782	11400000	"[""Assets/PlayMaker/Templates/hornet_multi_wounder.asset""]"
Assets/Scenes/Hornet/Cog_07.unity	7556	1209	FSM	ffe3a1a9c1e2bb94da3315cccccc4782	11400000	"[""Assets/PlayMaker/Templates/hornet_multi_wounder.asset""]"
Assets/Scenes/Hornet/Cog_07.unity	7594	1909	FSM	d07bba3cfc153c4459b9737c9acd1aca	11400000	"[""Assets/PlayMaker/Templates/cog_lever_target_energy_audio.asset""]"
Assets/Scenes/Hornet/Cog_07.unity	7619	1340	FSM	6f0839127750b164ebb46ddbae600e15	11400000	"[""Assets/PlayMaker/Templates/flyer_go_up_response.asset""]"
Assets/Scenes/Hornet/Cog_07.unity	7621	1341	FSM	6f0839127750b164ebb46ddbae600e15	11400000	"[""Assets/PlayMaker/Templates/flyer_go_up_response.asset""]"
Assets/Scenes/Hornet/Cog_07.unity	7623	1336	FSM	6f0839127750b164ebb46ddbae600e15	11400000	"[""Assets/PlayMaker/Templates/flyer_go_up_response.asset""]"
Assets/Scenes/Hornet/Cog_07.unity	7625	1333	FSM	6f0839127750b164ebb46ddbae600e15	11400000	"[""Assets/PlayMaker/Templates/flyer_go_up_response.asset""]"
Assets/Scenes/Hornet/Cog_08.unity	13728	2878	hornet_multi_wounder	ffe3a1a9c1e2bb94da3315cccccc4782	11400000	"[""Assets/PlayMaker/Templates/hornet_multi_wounder.asset""]"
Assets/Scenes/Hornet/Cog_08.unity	14235	1445	Control	8b56ec0cfd65cc947973c77e650d446d	11400000	"[""Assets/PlayMaker/Templates/harpoon_ring.asset""]"
Assets/Scenes/Hornet/Cog_08.unity	14238	1443	Control	8b56ec0cfd65cc947973c77e650d446d	11400000	"[""Assets/PlayMaker/Templates/harpoon_ring.asset""]"
Assets/Scenes/Hornet/Cog_08.unity	14241	1444	Control	8b56ec0cfd65cc947973c77e650d446d	11400000	"[""Assets/PlayMaker/Templates/harpoon_ring.asset""]"
Assets/Scenes/Hornet/Cog_08.unity	14244	1442	Control	8b56ec0cfd65cc947973c77e650d446d	11400000	"[""Assets/PlayMaker/Templates/harpoon_ring.asset""]"
Assets/Scenes/Hornet/Cog_08.unity	14247	1441	Control	8b56ec0cfd65cc947973c77e650d446d	11400000	"[""Assets/PlayMaker/Templates/harpoon_ring.asset""]"
Assets/Scenes/Hornet/Cog_08.unity	14250	1439	Control	8b56ec0cfd65cc947973c77e650d446d	11400000	"[""Assets/PlayMaker/Templates/harpoon_ring.asset""]"
Assets/Scenes/Hornet/Cog_08.unity	14253	1440	Control	8b56ec0cfd65cc947973c77e650d446d	11400000	"[""Assets/PlayMaker/Templates/harpoon_ring.asset""]"
Assets/Scenes/Hornet/Cog_08.unity	14256	1437	Control	8b56ec0cfd65cc947973c77e650d446d	11400000	"[""Assets/PlayMaker/Templates/harpoon_ring.asset""]"
Assets/Scenes/Hornet/Cog_08.unity	14259	1438	Control	8b56ec0cfd65cc947973c77e650d446d	11400000	"[""Assets/PlayMaker/Templates/harpoon_ring.asset""]"
